Date,Sigma11_M1,Sigma22_M1,Sigma12_M1,rho_M1,VaR_M1,ES_M1,Sigma11_M2,Sigma22_M2,Sigma12_M2,rho_M2,VaR_M2,ES_M2,Sigma11_M3,Sigma22_M3,Sigma12_M3,rho_M3,VaR_M3,ES_M3,rho_M3_copula,nu_M3,converged_M3
2012-10-01,0.0004773823925996998,0.0005686055131507452,0.00041826258481802335,0.8028054007965721,310270.27837650315,456381.4796354512,0.0004728358936225597,0.0005631902225493095,0.0004142791316292801,0.8028054007965719,320150.19959790783,437800.8730015816,0.00047333882212015344,0.0005657699249971883,0.0004159643746132792,0.803803967048728,310291.79918001214,439606.8401504525,0.8035640172341166,100.0,True
2012-10-02,0.0004773823925996998,0.0005686055131507452,0.00041826258481802335,0.8028054007965721,310270.27837650315,456381.4796354512,0.0004728358936225597,0.0005631902225493095,0.0004142791316292801,0.8028054007965719,320150.19959790783,437800.8730015816,0.00047333882212015344,0.0005657699249971883,0.0004159643746132792,0.803803967048728,310291.79918001214,439606.8401504525,0.8035640172341166,100.0,True
2012-10-03,0.0004773823925996998,0.0005686055131507452,0.00041826258481802335,0.8028054007965721,310270.27837650315,456381.4796354512,0.0004728358936225597,0.0005631902225493095,0.0004142791316292801,0.8028054007965719,320150.19959790783,437800.8730015816,0.00047333882212015344,0.0005657699249971883,0.0004159643746132792,0.803803967048728,310291.79918001214,439606.8401504525,0.8035640172341166,100.0,True
2012-10-04,0.0004773823925996998,0.0005686055131507452,0.00041826258481802335,0.8028054007965721,310270.27837650315,456381.4796354512,0.0004728358936225597,0.0005631902225493095,0.0004142791316292801,0.8028054007965719,320150.19959790783,437800.8730015816,0.00047333882212015344,0.0005657699249971883,0.0004159643746132792,0.803803967048728,310291.79918001214,439606.8401504525,0.8035640172341166,100.0,True
2012-10-05,0.00047840631286736224,0.0005645699716105875,0.00041705145569474235,0.802476462510247,319917.3110904315,454387.91757608997,0.00047389304576484,0.0005592438398029404,0.00041311700799950894,0.8024764625102471,320150.19959790783,437943.16272003297,0.0004743961687953728,0.0005618063255424312,0.0004147588738553763,0.8033999266335871,310424.6470747558,439720.367924729,0.8031595075168365,100.0,True
2012-10-08,0.0004821717709163661,0.0005698058962588725,0.00042066060222946134,0.8025414631931992,315430.50061183266,458532.35754912975,0.0004775796588124005,0.0005643791734373595,0.00041665431077965686,0.8025414631931991,320150.19959790783,437943.16272003297,0.0004780867672676047,0.0005669651234412922,0.0004182924003439161,0.8034307330956556,310424.6470747558,439720.367924729,0.8031903497572362,100.0,True
2012-10-09,0.0004821717709163661,0.0005698058962588725,0.00042066060222946134,0.8025414631931992,315430.50061183266,458532.35754912975,0.0004775796588124005,0.0005643791734373595,0.00041665431077965686,0.8025414631931991,320150.19959790783,437943.16272003297,0.0004780867672676047,0.0005669651234412922,0.0004182924003439161,0.8034307330956556,310424.6470747558,439720.367924729,0.8031903497572362,100.0,True
2012-10-10,0.0004821717709163661,0.0005698058962588725,0.00042066060222946134,0.8025414631931992,315430.50061183266,458532.35754912975,0.0004775796588124005,0.0005643791734373595,0.00041665431077965686,0.8025414631931991,320150.19959790783,437943.16272003297,0.0004780867672676047,0.0005669651234412922,0.0004182924003439161,0.8034307330956556,310424.6470747558,439720.367924729,0.8031903497572362,100.0,True
2012-10-11,0.0004821717709163661,0.0005698058962588725,0.00042066060222946134,0.8025414631931992,315430.50061183266,458532.35754912975,0.0004775796588124005,0.0005643791734373595,0.00041665431077965686,0.8025414631931991,320150.19959790783,437943.16272003297,0.0004780867672676047,0.0005669651234412922,0.0004182924003439161,0.8034307330956556,310424.6470747558,439720.367924729,0.8031903497572362,100.0,True
2012-10-12,0.00047779162806548437,0.0005701880594091142,0.00041776395271320187,0.8003918109990842,323140.60163315356,460371.8855006705,0.0004732841598761874,0.0005648089267731791,0.00041382278334798294,0.800391810999084,318639.37102796085,437781.2144045011,0.00047378158621438557,0.0005674016286037977,0.0004154061703726537,0.8011956180732027,310291.79918001214,439606.8401504525,0.8009526406426399,100.0,True
2012-10-15,0.0004811340205828816,0.0005736419923494742,0.0004201873732272419,0.7998149111283634,313356.63121818955,446980.12759510556,0.0004765517918154255,0.0005681787352794794,0.0004161855887203158,0.7998149111283636,318639.37102796085,437781.2144045011,0.0004770512019078026,0.0005707882576869593,0.0004177499431852465,0.8005646092292206,310291.79918001214,439582.99827391806,0.8003209000879605,100.0,True
2012-10-16,0.0004811340205828816,0.0005736419923494742,0.0004201873732272419,0.7998149111283634,313356.63121818955,446980.12759510556,0.0004765517918154255,0.0005681787352794794,0.0004161855887203158,0.7998149111283636,318639.37102796085,437781.2144045011,0.0004770512019078026,0.0005707882576869593,0.0004177499431852465,0.8005646092292206,310291.79918001214,439582.99827391806,0.8003209000879605,100.0,True
2012-10-17,0.0004811340205828816,0.0005736419923494742,0.0004201873732272419,0.7998149111283634,313356.63121818955,446980.12759510556,0.0004765517918154255,0.0005681787352794794,0.0004161855887203158,0.7998149111283636,318639.37102796085,437781.2144045011,0.0004770512019078026,0.0005707882576869593,0.0004177499431852465,0.8005646092292206,310291.79918001214,439582.99827391806,0.8003209000879605,100.0,True
2012-10-18,0.0004811340205828816,0.0005736419923494742,0.0004201873732272419,0.7998149111283634,313356.63121818955,446980.12759510556,0.0004765517918154255,0.0005681787352794794,0.0004161855887203158,0.7998149111283636,318639.37102796085,437781.2144045011,0.0004770512019078026,0.0005707882576869593,0.0004177499431852465,0.8005646092292206,310291.79918001214,439582.99827391806,0.8003209000879605,100.0,True
2012-10-19,0.0004782898092559829,0.0005681894286606185,0.0004163219165711699,0.7986143980759629,317125.7817514196,446368.8332061231,0.00047377764124413395,0.0005628291510317448,0.00041239435132049847,0.7986143980759628,318639.37102796085,437781.2144045011,0.0004742712738637297,0.0005654167669224241,0.0004139145593944296,0.7993057756394112,310424.6470747558,440174.3727369396,0.7990606076170798,100.0,True
2012-10-22,0.0004816355296023933,0.0005731522398771422,0.0004195329906646044,0.7984943777819754,312472.83363279456,454856.43319275795,0.0004770485245585609,0.0005676936471164075,0.00041553743837256053,0.7984943777819753,318639.37102796085,437835.94470350706,0.0004775452240273999,0.0005703039444326476,0.00041705421643144886,0.7991569405997608,310424.6470747558,440174.3727369396,0.7989116001650539,100.0,True
2012-10-23,0.0004816355296023933,0.0005731522398771422,0.0004195329906646044,0.7984943777819754,312472.83363279456,454856.43319275795,0.0004770485245585609,0.0005676936471164075,0.00041553743837256053,0.7984943777819753,318639.37102796085,437835.94470350706,0.0004775452240273999,0.0005703039444326476,0.00041705421643144886,0.7991569405997608,310424.6470747558,440174.3727369396,0.7989116001650539,100.0,True
2012-10-24,0.0004816355296023933,0.0005731522398771422,0.0004195329906646044,0.7984943777819754,312472.83363279456,454856.43319275795,0.0004770485245585609,0.0005676936471164075,0.00041553743837256053,0.7984943777819753,318639.37102796085,437835.94470350706,0.0004775452240273999,0.0005703039444326476,0.00041705421643144886,0.7991569405997608,310424.6470747558,440174.3727369396,0.7989116001650539,100.0,True
2012-10-25,0.0004816355296023933,0.0005731522398771422,0.0004195329906646044,0.7984943777819754,312472.83363279456,454856.43319275795,0.0004770485245585609,0.0005676936471164075,0.00041553743837256053,0.7984943777819753,318639.37102796085,437835.94470350706,0.0004775452240273999,0.0005703039444326476,0.00041705421643144886,0.7991569405997608,310424.6470747558,440174.3727369396,0.7989116001650539,100.0,True
2012-10-26,0.00048163186550818573,0.000570477733492596,0.00041910961097411226,0.7995592735775238,318592.2032732869,455943.61420681846,0.0004770881686637689,0.0005650958680822883,0.00041515574671963947,0.7995592735775239,320150.19959790783,437736.11364481726,0.00047758745677248254,0.0005676918646274566,0.00041669444329536223,0.8002670169106737,310424.6470747558,439720.367924729,0.8000229627831934,100.0,True
2012-10-31,0.00048602358355760245,0.0005758130750292689,0.0004229500150852544,0.7995021059575445,308525.40503499296,453629.1813877714,0.0004813947875237206,0.0005703291409813712,0.00041892191970349023,0.7995021059575446,320150.19959790783,437736.11364481726,0.0004818983478672772,0.0005729493959709163,0.0004204514048088075,0.8001657466417132,310424.6470747558,439720.367924729,0.7999215751302823,100.0,True
2012-11-01,0.00048602358355760245,0.0005758130750292689,0.0004229500150852544,0.7995021059575445,308525.40503499296,453629.1813877714,0.0004813947875237206,0.0005703291409813712,0.00041892191970349023,0.7995021059575446,320150.19959790783,437736.11364481726,0.0004818983478672772,0.0005729493959709163,0.0004204514048088075,0.8001657466417132,310424.6470747558,439720.367924729,0.7999215751302823,100.0,True
2012-11-02,0.00048319019756676377,0.0005703298204864982,0.0004188869913435304,0.7979483405556661,311052.9471360382,455989.9607411825,0.00047863179947651123,0.0005649493504819085,0.0004149352272742518,0.7979483405556661,318639.37102796085,437866.5177646858,0.000479128721029863,0.0005675483429880831,0.00041641086353094367,0.7985360340098059,310424.6470747558,440174.3727369396,0.7982899744799122,100.0,True
2012-11-05,0.00048319019756676377,0.0005703298204864982,0.0004188869913435304,0.7979483405556661,311052.9471360382,455989.9607411825,0.00047863179947651123,0.0005649493504819085,0.0004149352272742518,0.7979483405556661,318639.37102796085,437866.5177646858,0.000479128721029863,0.0005675483429880831,0.00041641086353094367,0.7985360340098059,310424.6470747558,440174.3727369396,0.7982899744799122,100.0,True
2012-11-06,0.00048319019756676377,0.0005703298204864982,0.0004188869913435304,0.7979483405556661,311052.9471360382,455989.9607411825,0.00047863179947651123,0.0005649493504819085,0.0004149352272742518,0.7979483405556661,318639.37102796085,437866.5177646858,0.000479128721029863,0.0005675483429880831,0.00041641086353094367,0.7985360340098059,310424.6470747558,440174.3727369396,0.7982899744799122,100.0,True
2012-11-07,0.0004878267356238936,0.000575785366416276,0.0004228983082278661,0.7979447782483842,317208.4576103945,451606.7070999394,0.0004831807667131899,0.0005703016962599305,0.0004188707052923627,0.7979447782483844,318639.37102796085,437866.5177646858,0.0004836822960091314,0.0005729254176178936,0.00042033606584301246,0.7984863832321216,310424.6470747558,440174.3727369396,0.7982402662117045,100.0,True
2012-11-08,0.0004878267356238936,0.000575785366416276,0.0004228983082278661,0.7979447782483842,317208.4576103945,451606.7070999394,0.0004831807667131899,0.0005703016962599305,0.0004188707052923627,0.7979447782483844,318639.37102796085,437866.5177646858,0.0004836822960091314,0.0005729254176178936,0.00042033606584301246,0.7984863832321216,310424.6470747558,440174.3727369396,0.7982402662117045,100.0,True
2012-11-09,0.00048318988277308816,0.0005764814140716626,0.0004191080545660634,0.7940986106149099,317070.01126317534,453240.4990687215,0.00047863148765258734,0.000571042910165326,0.0004151542049946854,0.7940986106149098,318639.37102796085,437068.0358964052,0.0004791192212621381,0.0005736784710215557,0.00041654091897962885,0.7945140795813089,310424.6470747558,440038.88622871565,0.7942633687670176,100.0,True
2012-11-12,0.00048318988277308816,0.0005764814140716626,0.0004191080545660634,0.7940986106149099,317070.01126317534,453240.4990687215,0.00047863148765258734,0.000571042910165326,0.0004151542049946854,0.7940986106149098,318639.37102796085,437068.0358964052,0.0004791192212621381,0.0005736784710215557,0.00041654091897962885,0.7945140795813089,310424.6470747558,440038.88622871565,0.7942633687670176,100.0,True
2012-11-13,0.00048318988277308816,0.0005764814140716626,0.0004191080545660634,0.7940986106149099,317070.01126317534,453240.4990687215,0.00047863148765258734,0.000571042910165326,0.0004151542049946854,0.7940986106149098,318639.37102796085,437068.0358964052,0.0004791192212621381,0.0005736784710215557,0.00041654091897962885,0.7945140795813089,310424.6470747558,440038.88622871565,0.7942633687670176,100.0,True
2012-11-14,0.00048501957262971264,0.000570856462528091,0.00041752961536932026,0.7934949956527948,312575.5367857112,465130.7689837013,0.00048040033860466766,0.0005654197343135378,0.00041355314284199343,0.793494995652795,320150.19959790783,436931.3481893011,0.0004808885153578338,0.0005680305855963539,0.00041493842189244053,0.7939178889078886,310291.79918001214,439801.2203606217,0.793666489604487,100.0,True
2012-11-15,0.00048501957262971264,0.000570856462528091,0.00041752961536932026,0.7934949956527948,312575.5367857112,465130.7689837013,0.00048040033860466766,0.0005654197343135378,0.00041355314284199343,0.793494995652795,320150.19959790783,436931.3481893011,0.0004808885153578338,0.0005680305855963539,0.00041493842189244053,0.7939178889078886,310291.79918001214,439801.2203606217,0.793666489604487,100.0,True
2012-11-16,0.000490160196429155,0.0005676169243198913,0.0004181839378142842,0.7928128106803141,305146.10164469655,453439.46324589837,0.00048553604363265354,0.000562262047675364,0.0004142388063254702,0.7928128106803142,319537.7342453788,437654.44294988585,0.0004860276283354786,0.0005648599468841793,0.0004155714082656062,0.7931307552025826,310291.79918001214,439446.8594274474,0.7928784472991021,100.0,True
2012-11-19,0.000490160196429155,0.0005676169243198913,0.0004181839378142842,0.7928128106803141,305146.10164469655,453439.46324589837,0.00048553604363265354,0.000562262047675364,0.0004142388063254702,0.7928128106803142,319537.7342453788,437654.44294988585,0.0004860276283354786,0.0005648599468841793,0.0004155714082656062,0.7931307552025826,310291.79918001214,439446.8594274474,0.7928784472991021,100.0,True
2012-11-20,0.000490160196429155,0.0005676169243198913,0.0004181839378142842,0.7928128106803141,305146.10164469655,453439.46324589837,0.00048553604363265354,0.000562262047675364,0.0004142388063254702,0.7928128106803142,319537.7342453788,437654.44294988585,0.0004860276283354786,0.0005648599468841793,0.0004155714082656062,0.7931307552025826,310291.79918001214,439446.8594274474,0.7928784472991021,100.0,True
2012-11-21,0.0004934451885613431,0.0005680930963749671,0.00041953767736490363,0.7923950509278259,313367.186922974,455305.8682036856,0.0004887457105750445,0.0005626826859333007,0.0004155420804376187,0.7923950509278259,320150.19959790783,437759.6649555646,0.0004892395050373553,0.0005652834579951287,0.000416862064357405,0.7926810526247181,310291.79918001214,439446.8594274474,0.7924282258236861,100.0,True
2012-11-23,0.0004978396799576718,0.00057377331925262,0.000425584882827382,0.7962900038541635,310780.3148562545,455267.80650182714,0.0004931430792033542,0.000568360363410614,0.00042156993110259525,0.7962900038541633,321772.7358200258,437600.55678791413,0.0004936506969768911,0.0005709789731043524,0.0004229667581666589,0.7966843788921653,310424.6470747558,440050.7651738433,0.7964361765296779,100.0,True
2012-11-26,0.0004978396799576718,0.00057377331925262,0.000425584882827382,0.7962900038541635,310780.3148562545,455267.80650182714,0.0004931430792033542,0.000568360363410614,0.00042156993110259525,0.7962900038541633,321772.7358200258,437600.55678791413,0.0004936506969768911,0.0005709789731043524,0.0004229667581666589,0.7966843788921653,310424.6470747558,440050.7651738433,0.7964361765296779,100.0,True
2012-11-27,0.0004978396799576718,0.00057377331925262,0.000425584882827382,0.7962900038541635,310780.3148562545,455267.80650182714,0.0004931430792033542,0.000568360363410614,0.00042156993110259525,0.7962900038541633,321772.7358200258,437600.55678791413,0.0004936506969768911,0.0005709789731043524,0.0004229667581666589,0.7966843788921653,310424.6470747558,440050.7651738433,0.7964361765296779,100.0,True
2012-11-28,0.0004978396799576718,0.00057377331925262,0.000425584882827382,0.7962900038541635,310780.3148562545,455267.80650182714,0.0004931430792033542,0.000568360363410614,0.00042156993110259525,0.7962900038541633,321772.7358200258,437600.55678791413,0.0004936506969768911,0.0005709789731043524,0.0004229667581666589,0.7966843788921653,310424.6470747558,440050.7651738433,0.7964361765296779,100.0,True
2012-11-29,0.0005009747638165657,0.0005792819608010508,0.00042979490642936445,0.7978262796005499,319122.6100412859,454826.58096954547,0.0004962035755897412,0.0005737649897458026,0.00042570162160622765,0.79782627960055,321772.7358200258,437600.55678791413,0.000496718155663745,0.0005764050650517976,0.0004271493436402966,0.7982902628558256,310424.6470747558,440118.50842795527,0.798043918765311,100.0,True
2012-11-30,0.0004982010238132234,0.0005738887724682512,0.00042619886357856367,0.7970693610233305,308959.0240628679,445362.9287966574,0.0004935010141546081,0.0005684747274449659,0.00042217811958253956,0.7970693610233306,321772.7358200258,437592.7800977975,0.0004940109230381647,0.0005710921386062144,0.00042359597410182294,0.7974995691164447,310424.6470747558,440050.7651738433,0.7972523098322275,100.0,True
2012-12-03,0.0004982010238132234,0.0005738887724682512,0.00042619886357856367,0.7970693610233305,308959.0240628679,445362.9287966574,0.0004935010141546081,0.0005684747274449659,0.00042217811958253956,0.7970693610233306,321772.7358200258,437592.7800977975,0.0004940109230381647,0.0005710921386062144,0.00042359597410182294,0.7974995691164447,310424.6470747558,440050.7651738433,0.7972523098322275,100.0,True
2012-12-04,0.0004982010238132234,0.0005738887724682512,0.00042619886357856367,0.7970693610233305,308959.0240628679,445362.9287966574,0.0004935010141546081,0.0005684747274449659,0.00042217811958253956,0.7970693610233306,321772.7358200258,437592.7800977975,0.0004940109230381647,0.0005710921386062144,0.00042359597410182294,0.7974995691164447,310424.6470747558,440050.7651738433,0.7972523098322275,100.0,True
2012-12-05,0.0005009821479759191,0.000578388173492957,0.0004288662078307112,0.7967113429693137,307866.2184362576,452567.64039882907,0.0004962108894237676,0.0005728797146977859,0.0004247817677561331,0.7967113429693139,321772.7358200258,437600.55678791413,0.0004967226452539702,0.0005755182649491661,0.0004261850421344967,0.7970979051252178,310424.6470747558,440050.7651738433,0.7968501811039127,100.0,True
2012-12-06,0.0005009821479759191,0.000578388173492957,0.0004288662078307112,0.7967113429693137,307866.2184362576,452567.64039882907,0.0004962108894237676,0.0005728797146977859,0.0004247817677561331,0.7967113429693139,321772.7358200258,437600.55678791413,0.0004967226452539702,0.0005755182649491661,0.0004261850421344967,0.7970979051252178,310424.6470747558,440050.7651738433,0.7968501811039127,100.0,True
2012-12-07,0.0004981481062473018,0.0005728797352156221,0.0004247754631944987,0.7951488777197041,306337.8132437237,451776.3895825531,0.0004934485958110064,0.0005674752094117012,0.00042076814750398463,0.7951488777197042,323091.05052593054,437510.7104009319,0.0004939536545613269,0.0005700923131420578,0.0004221197038654161,0.7954629028122445,310291.79918001214,439601.97273417754,0.7952132882398469,100.0,True
2012-12-10,0.0004981481062473018,0.0005728797352156221,0.0004247754631944987,0.7951488777197041,306337.8132437237,451776.3895825531,0.0004934485958110064,0.0005674752094117012,0.00042076814750398463,0.7951488777197042,323091.05052593054,437510.7104009319,0.0004939536545613269,0.0005700923131420578,0.0004221197038654161,0.7954629028122445,310291.79918001214,439601.97273417754,0.7952132882398469,100.0,True
2012-12-11,0.0004981481062473018,0.0005728797352156221,0.0004247754631944987,0.7951488777197041,306337.8132437237,451776.3895825531,0.0004934485958110064,0.0005674752094117012,0.00042076814750398463,0.7951488777197042,323091.05052593054,437510.7104009319,0.0004939536545613269,0.0005700923131420578,0.0004221197038654161,0.7954629028122445,310291.79918001214,439601.97273417754,0.7952132882398469,100.0,True
2012-12-12,0.0005029160898560015,0.0005709249482110866,0.00042926414479395596,0.8011011199632769,310453.9925043242,457229.3405617571,0.0004981264128097536,0.0005654875677519333,0.0004251759148435372,0.8011011199632769,321772.7358200258,437450.76908757247,0.0004986508110689599,0.0005680826192032177,0.00042661572758429856,0.8015541116083503,310424.6470747558,439507.3570253226,0.8013115500091127,100.0,True
2012-12-13,0.0005029160898560015,0.0005709249482110866,0.00042926414479395596,0.8011011199632769,310453.9925043242,457229.3405617571,0.0004981264128097536,0.0005654875677519333,0.0004251759148435372,0.8011011199632769,321772.7358200258,437450.76908757247,0.0004986508110689599,0.0005680826192032177,0.00042661572758429856,0.8015541116083503,310424.6470747558,439507.3570253226,0.8013115500091127,100.0,True
2012-12-14,0.0004983025602083492,0.0005656758339954509,0.0004253580208814354,0.8011692174065398,309205.91719135246,450677.4086198479,0.0004936015926592138,0.0005603392695237958,0.0004213452093636861,0.80116921740654,321772.7358200258,437450.76908757247,0.0004941215027092125,0.0005629104507792865,0.00042279699952085884,0.8016695056475617,310424.6470747558,439507.3570253227,0.8014270779180493,100.0,True
2012-12-17,0.0004983025602083492,0.0005656758339954509,0.0004253580208814354,0.8011692174065398,309205.91719135246,450677.4086198479,0.0004936015926592138,0.0005603392695237958,0.0004213452093636861,0.80116921740654,321772.7358200258,437450.76908757247,0.0004941215027092125,0.0005629104507792865,0.00042279699952085884,0.8016695056475617,310424.6470747558,439507.3570253227,0.8014270779180493,100.0,True
2012-12-18,0.0004983025602083492,0.0005656758339954509,0.0004253580208814354,0.8011692174065398,309205.91719135246,450677.4086198479,0.0004936015926592138,0.0005603392695237958,0.0004213452093636861,0.80116921740654,321772.7358200258,437450.76908757247,0.0004941215027092125,0.0005629104507792865,0.00042279699952085884,0.8016695056475617,310424.6470747558,439507.3570253227,0.8014270779180493,100.0,True
2012-12-19,0.0005022394597818025,0.0005698626867357444,0.00042841355188829065,0.8007974361395437,312463.89330908086,453783.14910093736,0.0004974562268314996,0.0005644354230525469,0.0004243334228226879,0.8007974361395437,321772.7358200258,437450.76908757247,0.0004979791886423019,0.0005670262946760627,0.0004257701296202684,0.8012499098908561,310424.6470747558,439507.3570253226,0.8010069954297182,100.0,True
2012-12-20,0.0005022394597818025,0.0005698626867357444,0.00042841355188829065,0.8007974361395437,312463.89330908086,453783.14910093736,0.0004974562268314996,0.0005644354230525469,0.0004243334228226879,0.8007974361395437,321772.7358200258,437450.76908757247,0.0004979791886423019,0.0005670262946760627,0.0004257701296202684,0.8012499098908561,310424.6470747558,439507.3570253226,0.8010069954297182,100.0,True
2012-12-21,0.0004974777833965045,0.0005654458338941314,0.00042418583899231263,0.7997860343906559,309076.1703068125,449139.96156215004,0.0004927845967606885,0.0005601114392347527,0.0004201840857942719,0.7997860343906557,323091.05052593054,437373.1524140093,0.0004933001941523445,0.0005626846421501246,0.0004215957419972889,0.8002174947523591,310424.6470747558,439742.17651757144,0.799973383222057,100.0,True
2012-12-27,0.0004974777833965045,0.0005654458338941314,0.00042418583899231263,0.7997860343906559,309076.1703068125,449139.96156215004,0.0004927845967606885,0.0005601114392347527,0.0004201840857942719,0.7997860343906557,323091.05052593054,437373.1524140093,0.0004933001941523445,0.0005626846421501246,0.0004215957419972889,0.8002174947523591,310424.6470747558,439742.17651757144,0.799973383222057,100.0,True
2012-12-28,0.0004935997466092822,0.0005641957707922594,0.0004220087343222653,0.7996852072794739,310719.9593830651,455297.4943508404,0.0004889866648652701,0.0005589229131213037,0.00041806472745944045,0.799685207279474,323091.05052593054,437373.1524140093,0.0004894980743533259,0.0005614908470487156,0.00041947445080086195,0.8001265466720361,310424.6470747558,439742.17651757144,0.7998823297252722,100.0,True
2013-01-03,0.0004982488552362529,0.0005695475075905336,0.00042599443601738275,0.7996791892450469,314038.93237977376,460983.06243483763,0.0004935483943377976,0.0005641744178962833,0.0004219756205832565,0.799679189245047,323091.05052593054,437373.1524140093,0.000494064460569075,0.0005667665814481685,0.0004233762826293594,0.8000785007598588,310424.6470747558,439742.17651757144,0.7998342281262291,100.0,True
2013-01-04,0.0005038948797732503,0.0005816955383873603,0.00043543972166627495,0.8042854361176539,312231.94639351795,456392.55401889083,0.0004991855818314443,0.0005762591314865438,0.00043137019155724434,0.8042854361176536,319537.7342453788,437757.37489925657,0.0004997189257607133,0.0005788965344966113,0.0004328571961999149,0.8047875852715118,310424.6470747558,439507.3570253226,0.8045487784352853,100.0,True
2013-01-07,0.0005038948797732503,0.0005816955383873603,0.00043543972166627495,0.8042854361176539,312231.94639351795,456392.55401889083,0.0004991855818314443,0.0005762591314865438,0.00043137019155724434,0.8042854361176536,319537.7342453788,437757.37489925657,0.0004997189257607133,0.0005788965344966113,0.0004328571961999149,0.8047875852715118,310424.6470747558,439507.3570253226,0.8045487784352853,100.0,True
2013-01-08,0.0005038948797732503,0.0005816955383873603,0.00043543972166627495,0.8042854361176539,312231.94639351795,456392.55401889083,0.0004991855818314443,0.0005762591314865438,0.00043137019155724434,0.8042854361176536,319537.7342453788,437757.37489925657,0.0004997189257607133,0.0005788965344966113,0.0004328571961999149,0.8047875852715118,310424.6470747558,439507.3570253226,0.8045487784352853,100.0,True
2013-01-09,0.0005038948797732503,0.0005816955383873603,0.00043543972166627495,0.8042854361176539,312231.94639351795,456392.55401889083,0.0004991855818314443,0.0005762591314865438,0.00043137019155724434,0.8042854361176536,319537.7342453788,437757.37489925657,0.0004997189257607133,0.0005788965344966113,0.0004328571961999149,0.8047875852715118,310424.6470747558,439507.3570253226,0.8045487784352853,100.0,True
2013-01-10,0.0005079091676103982,0.0005865048510091746,0.0004388295710899866,0.8040203762913022,298792.87145282485,451179.8174028239,0.0005031175716895452,0.0005809717863770126,0.00043468966947593014,0.8040203762913022,319537.7342453788,437757.37489925657,0.0005036543605180729,0.0005836314428103098,0.00043616449522628983,0.8044789231950471,310424.6470747558,439507.3570253226,0.8042397576153514,100.0,True
2013-01-11,0.0005055630980188731,0.0005810255110888683,0.0004350521404366686,0.8027051064611676,312249.15486797126,455250.2643295334,0.0005008382092523415,0.000575595366125421,0.00043098623258212035,0.8027051064611676,319537.7342453788,437509.42463233386,0.0005013691973089999,0.000578233443469233,0.00043241137080537827,0.803094549096126,310424.6470747558,439507.3570253226,0.8028537753532222,100.0,True
2013-01-14,0.0005055630980188731,0.0005810255110888683,0.0004350521404366686,0.8027051064611676,312249.15486797126,455250.2643295334,0.0005008382092523415,0.000575595366125421,0.00043098623258212035,0.8027051064611676,319537.7342453788,437509.42463233386,0.0005013691973089999,0.000578233443469233,0.00043241137080537827,0.803094549096126,310424.6470747558,439507.3570253226,0.8028537753532222,100.0,True
2013-01-15,0.0005055630980188731,0.0005810255110888683,0.0004350521404366686,0.8027051064611676,312249.15486797126,455250.2643295334,0.0005008382092523415,0.000575595366125421,0.00043098623258212035,0.8027051064611676,319537.7342453788,437509.42463233386,0.0005013691973089999,0.000578233443469233,0.00043241137080537827,0.803094549096126,310424.6470747558,439507.3570253226,0.8028537753532222,100.0,True
2013-01-16,0.0005052014173976257,0.0005865530200899824,0.0004390182718073262,0.8064857126473726,321003.5937413025,446228.4388607074,0.000500435366290101,0.0005810195010325297,0.00043487658999782317,0.8064857126473726,319537.7342453788,437803.60067005886,0.0005009755291903919,0.0005836736930366457,0.00043639867021162817,0.8070307864851898,310424.6470747558,439509.3909374265,0.8067945888388693,100.0,True
2013-01-17,0.0005052014173976257,0.0005865530200899824,0.0004390182718073262,0.8064857126473726,321003.5937413025,446228.4388607074,0.000500435366290101,0.0005810195010325297,0.00043487658999782317,0.8064857126473726,319537.7342453788,437803.60067005886,0.0005009755291903919,0.0005836736930366457,0.00043639867021162817,0.8070307864851898,310424.6470747558,439509.3909374265,0.8067945888388693,100.0,True
2013-01-18,0.0005051045956999149,0.0005815693835029153,0.00043647894058451285,0.8053262714929554,318970.0345782406,453347.9276541244,0.0005003839920017849,0.0005761341556197104,0.00043239969814914356,0.8053262714929554,319537.7342453788,437906.0141794926,0.0005009210428075687,0.0005787687945981236,0.0004338650553887175,0.8057818497868355,310424.6470747558,439507.3570253226,0.8055441989956554,100.0,True
2013-01-22,0.0005051045956999149,0.0005815693835029153,0.00043647894058451285,0.8053262714929554,318970.0345782406,453347.9276541244,0.0005003839920017849,0.0005761341556197104,0.00043239969814914356,0.8053262714929554,319537.7342453788,437906.0141794926,0.0005009210428075687,0.0005787687945981236,0.0004338650553887175,0.8057818497868355,310424.6470747558,439507.3570253226,0.8055441989956554,100.0,True
2013-01-23,0.00050968301955656,0.000586264601012807,0.0004401934102737912,0.8052794535132518,320447.6534945811,459145.1467005252,0.0005048746891833849,0.0005807338028900448,0.00043604064225234035,0.8052794535132517,319537.7342453788,437906.0141794926,0.0005054163533376096,0.0005833896622398066,0.00043749828876052084,0.8056981179248464,310424.6470747558,439507.3570253226,0.8054603697505432,100.0,True
2013-01-24,0.00050968301955656,0.000586264601012807,0.0004401934102737912,0.8052794535132518,320447.6534945811,459145.1467005252,0.0005048746891833849,0.0005807338028900448,0.00043604064225234035,0.8052794535132517,319537.7342453788,437906.0141794926,0.0005054163533376096,0.0005833896622398066,0.00043749828876052084,0.8056981179248464,310424.6470747558,439507.3570253226,0.8054603697505432,100.0,True
